id,review_body,tokenized_text
133949,"flash 4 was the pinnacle of flash-dom. this version crashes all the time, and macromedia has not offered a fix.","[101, 5956, 1018, 2001, 1996, 26007, 1997, 5956, 1011, 14383, 1012, 2023, 2544, 19119, 2035, 1996, 2051, 1010, 1998, 26632, 16969, 2038, 2025, 3253, 1037, 8081, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
51853,i have used this software for many years. it's great. bought a new computer and tried to transfer it. will not run on windows 7. will not even install. ;(,"[101, 1045, 2031, 2109, 2023, 4007, 2005, 2116, 2086, 1012, 2009, 1005, 1055, 2307, 1012, 4149, 1037, 2047, 3274, 1998, 2699, 2000, 4651, 2009, 1012, 2097, 2025, 2448, 2006, 3645, 1021, 1012, 2097, 2025, 2130, 16500, 1012, 1025, 1006, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119214,"this product does not work for windows vista. i received this product and was very disappointed to find that it did not work on my operating system. would probably be great for xp, but i have vista.","[101, 2023, 4031, 2515, 2025, 2147, 2005, 3645, 13005, 1012, 1045, 2363, 2023, 4031, 1998, 2001, 2200, 9364, 2000, 2424, 2008, 2009, 2106, 2025, 2147, 2006, 2026, 4082, 2291, 1012, 2052, 2763, 2022, 2307, 2005, 26726, 1010, 2021, 1045, 2031, 13005, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
132661,i bought this software from mcafee and literally could not get the firewall to work...,"[101, 1045, 4149, 2023, 4007, 2013, 22432, 7959, 2063, 1998, 6719, 2071, 2025, 2131, 1996, 2543, 9628, 2000, 2147, 1012, 1012, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16161,not as good as advertised there are much better photo software out there would not recommend.,"[101, 2025, 2004, 2204, 2004, 17099, 2045, 2024, 2172, 2488, 6302, 4007, 2041, 2045, 2052, 2025, 16755, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98253,"i reveived norton internet security 2012 in a short time, and then installed the program on 2 computers. it works great. i am very satisfied with the product and amazon service.","[101, 1045, 7065, 7416, 7178, 10770, 4274, 3036, 2262, 1999, 1037, 2460, 2051, 1010, 1998, 2059, 5361, 1996, 2565, 2006, 1016, 7588, 1012, 2009, 2573, 2307, 1012, 1045, 2572, 2200, 8510, 2007, 1996, 4031, 1998, 9733, 2326, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
71930,i used dragon years ago and found it more trouble than it was worth.  dragon 12.0 is so much improved that i hardly recognize it.  i love this software.  it works great and gets better and better the more i use it.,"[101, 1045, 2109, 5202, 2086, 3283, 1998, 2179, 2009, 2062, 4390, 2084, 2009, 2001, 4276, 1012, 5202, 2260, 1012, 1014, 2003, 2061, 2172, 5301, 2008, 1045, 6684, 6807, 2009, 1012, 1045, 2293, 2023, 4007, 1012, 2009, 2573, 2307, 1998, 4152, 2488, 1998, 2488, 1996, 2062, 1045, 2224, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
89697,"as adverstised.  the program is no longer supported by apple, but when it was, the .mac product was great.  wished they still had the program in effect.","[101, 2004, 4748, 14028, 7315, 2098, 1012, 1996, 2565, 2003, 2053, 2936, 3569, 2011, 6207, 1010, 2021, 2043, 2009, 2001, 1010, 1996, 1012, 6097, 4031, 2001, 2307, 1012, 6257, 2027, 2145, 2018, 1996, 2565, 1999, 3466, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50286,the bang for your buck is excellent! glad i purchased it! you will be too! i am a new business owner and this was the perfect program to get me started!,"[101, 1996, 9748, 2005, 2115, 10131, 2003, 6581, 999, 5580, 1045, 4156, 2009, 999, 2017, 2097, 2022, 2205, 999, 1045, 2572, 1037, 2047, 2449, 3954, 1998, 2023, 2001, 1996, 3819, 2565, 2000, 2131, 2033, 2318, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
121727,this is a very good product and it was delivered with speed. thanks for this product.,"[101, 2023, 2003, 1037, 2200, 2204, 4031, 1998, 2009, 2001, 5359, 2007, 3177, 1012, 4283, 2005, 2023, 4031, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10909,magix has perfected their studio. the vocals sound magnificent and you get as many instruments as fl studio: producer edition. this is great 55 dollars and a must have for home studios. but it!,"[101, 23848, 7646, 2038, 3819, 2098, 2037, 2996, 1012, 1996, 2955, 2614, 12047, 1998, 2017, 2131, 2004, 2116, 5693, 2004, 13109, 2996, 1024, 3135, 3179, 1012, 2023, 2003, 2307, 4583, 6363, 1998, 1037, 2442, 2031, 2005, 2188, 4835, 1012, 2021, 2009, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
87801,i bought this so i could make calendars.  installed and went to use and there were areas that did not install.  tried again and again the areas did not install.  very disappointed.  would not recommend.,"[101, 1045, 4149, 2023, 2061, 1045, 2071, 2191, 8094, 2015, 1012, 5361, 1998, 2253, 2000, 2224, 1998, 2045, 2020, 2752, 2008, 2106, 2025, 16500, 1012, 2699, 2153, 1998, 2153, 1996, 2752, 2106, 2025, 16500, 1012, 2200, 9364, 1012, 2052, 2025, 16755, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
64616,"bought this for my mom and it works great, cameo is awesome she can makes so much stuff on it.","[101, 4149, 2023, 2005, 2026, 3566, 1998, 2009, 2573, 2307, 1010, 12081, 2003, 12476, 2016, 2064, 3084, 2061, 2172, 4933, 2006, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26040,"did not load into my computer correctly. game is not complete, because i had it before in it's full mode. i don't even play it and i love it. no options show up.","[101, 2106, 2025, 7170, 2046, 2026, 3274, 11178, 1012, 2208, 2003, 2025, 3143, 1010, 2138, 1045, 2018, 2009, 2077, 1999, 2009, 1005, 1055, 2440, 5549, 1012, 1045, 2123, 1005, 1056, 2130, 2377, 2009, 1998, 1045, 2293, 2009, 1012, 2053, 7047, 2265, 2039, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61843,i am trying to learn and i  thought this might help. it plays on your computer and does not open to full screen.  then you are not taught anything except a few one finger placement's on the fret.  it is not worth  the money even if it is free.,"[101, 1045, 2572, 2667, 2000, 4553, 1998, 1045, 2245, 2023, 2453, 2393, 1012, 2009, 3248, 2006, 2115, 3274, 1998, 2515, 2025, 2330, 2000, 2440, 3898, 1012, 2059, 2017, 2024, 2025, 4036, 2505, 3272, 1037, 2261, 2028, 4344, 11073, 1005, 1055, 2006, 1996, 10424, 3388, 1012, 2009, 2003, 2025, 4276, 1996, 2769, 2130, 2065, 2009, 2003, 2489, 1012, 102, 0, 0, 0, 0, 0, 0]"
119455,"this product fulfills and exeeds all my expectations.  it runs smoothly and fast, has many new features.  a good value.","[101, 2023, 4031, 13883, 2015, 1998, 4654, 13089, 2015, 2035, 2026, 10908, 1012, 2009, 3216, 15299, 1998, 3435, 1010, 2038, 2116, 2047, 2838, 1012, 1037, 2204, 3643, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32672,buyer beware...i received this just fine but after installing was unable to activate with the product key because it was only to be sold or distributed in the asia-pacific region.  not great since i live in the good ol usa.  had to return :(,"[101, 17634, 2022, 8059, 1012, 1012, 1012, 1045, 2363, 2023, 2074, 2986, 2021, 2044, 23658, 2001, 4039, 2000, 20544, 2007, 1996, 4031, 3145, 2138, 2009, 2001, 2069, 2000, 2022, 2853, 2030, 5500, 1999, 1996, 4021, 1011, 3534, 2555, 1012, 2025, 2307, 2144, 1045, 2444, 1999, 1996, 2204, 19330, 3915, 1012, 2018, 2000, 2709, 1024, 1006, 102, 0, 0, 0, 0, 0, 0, 0, 0]"
19533,would not load and when i tried to contact customer support i the number was not in service. returned it.,"[101, 2052, 2025, 7170, 1998, 2043, 1045, 2699, 2000, 3967, 8013, 2490, 1045, 1996, 2193, 2001, 2025, 1999, 2326, 1012, 2513, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18005,this is a great way to get yourself back into typing and improving ones speed. the games are fun but i think i'll have to upgrade pretty soon.,"[101, 2023, 2003, 1037, 2307, 2126, 2000, 2131, 4426, 2067, 2046, 22868, 1998, 9229, 3924, 3177, 1012, 1996, 2399, 2024, 4569, 2021, 1045, 2228, 1045, 1005, 2222, 2031, 2000, 12200, 3492, 2574, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
38049,"the interface is cool, but i can't seem to get playback while recording and when i do record, it records over the instrumental and not in a separate track!","[101, 1996, 8278, 2003, 4658, 1010, 2021, 1045, 2064, 1005, 1056, 4025, 2000, 2131, 18245, 2096, 3405, 1998, 2043, 1045, 2079, 2501, 1010, 2009, 2636, 2058, 1996, 6150, 1998, 2025, 1999, 1037, 3584, 2650, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
62058,could not get the computer to boot on the disc.  tried everything and could not get it to respond.bad choice.,"[101, 2071, 2025, 2131, 1996, 3274, 2000, 9573, 2006, 1996, 5860, 1012, 2699, 2673, 1998, 2071, 2025, 2131, 2009, 2000, 6869, 1012, 2919, 3601, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85197,have been a user of card studio for many years. currently have 2013 deluxe.  i called tech support and was on hold for 90 minutes and finally hung up. read manual with no help.  i don't think i will purchase this software again.,"[101, 2031, 2042, 1037, 5310, 1997, 4003, 2996, 2005, 2116, 2086, 1012, 2747, 2031, 2286, 15203, 1012, 1045, 2170, 6627, 2490, 1998, 2001, 2006, 2907, 2005, 3938, 2781, 1998, 2633, 5112, 2039, 1012, 3191, 6410, 2007, 2053, 2393, 1012, 1045, 2123, 1005, 1056, 2228, 1045, 2097, 5309, 2023, 4007, 2153, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
47135,never ever worked right.....passwords to protect passwords? never once did an auto log in......never once captured the right info when claiming to add site for auto log in....junk and waste of money...,"[101, 2196, 2412, 2499, 2157, 1012, 1012, 1012, 1012, 1012, 20786, 2015, 2000, 4047, 20786, 2015, 1029, 2196, 2320, 2106, 2019, 8285, 8833, 1999, 1012, 1012, 1012, 1012, 1012, 1012, 2196, 2320, 4110, 1996, 2157, 18558, 2043, 6815, 2000, 5587, 2609, 2005, 8285, 8833, 1999, 1012, 1012, 1012, 1012, 18015, 1998, 5949, 1997, 2769, 1012, 1012, 1012, 102, 0, 0, 0, 0, 0, 0]"
126866,"you don't need to be a student or to own your home to get the home and student version. any one can get that version. microsoft doesn't enforce the student part and by home, they mean where you live.","[101, 2017, 2123, 1005, 1056, 2342, 2000, 2022, 1037, 3076, 2030, 2000, 2219, 2115, 2188, 2000, 2131, 1996, 2188, 1998, 3076, 2544, 1012, 2151, 2028, 2064, 2131, 2008, 2544, 1012, 7513, 2987, 1005, 1056, 16306, 1996, 3076, 2112, 1998, 2011, 2188, 1010, 2027, 2812, 2073, 2017, 2444, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
749,great price and arrived as expected.  i have been using their software for a long time and it is an excellent value.  very easy to use and understand.,"[101, 2307, 3976, 1998, 3369, 2004, 3517, 1012, 1045, 2031, 2042, 2478, 2037, 4007, 2005, 1037, 2146, 2051, 1998, 2009, 2003, 2019, 6581, 3643, 1012, 2200, 3733, 2000, 2224, 1998, 3305, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
53248,i'm a d&d fan so the game was great but you need to get the patches for the game which are easy to get<br />i recommend it to all d&d players,"[101, 1045, 1005, 1049, 1037, 1040, 1004, 1040, 5470, 2061, 1996, 2208, 2001, 2307, 2021, 2017, 2342, 2000, 2131, 1996, 13864, 2005, 1996, 2208, 2029, 2024, 3733, 2000, 2131, 1026, 7987, 1013, 1028, 1045, 16755, 2009, 2000, 2035, 1040, 1004, 1040, 2867, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86319,"it just sucks, simple as that, the navigation is terrible and is the complete opposite of what a true nerd desires, overall the brainchild of an idiot ceo who doesn't realize how stupid this program is. don't buy it","[101, 2009, 2074, 19237, 1010, 3722, 2004, 2008, 1010, 1996, 9163, 2003, 6659, 1998, 2003, 1996, 3143, 4500, 1997, 2054, 1037, 2995, 11265, 4103, 14714, 1010, 3452, 1996, 4167, 19339, 1997, 2019, 10041, 5766, 2040, 2987, 1005, 1056, 5382, 2129, 5236, 2023, 2565, 2003, 1012, 2123, 1005, 1056, 4965, 2009, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100548,"this is a great product for a beginner.  i installed and made my slideshow in a matter of a couple hours.  there are not a lot of bells and whistles, but i created a 300 picture slideshow in a little over an hour.","[101, 2023, 2003, 1037, 2307, 4031, 2005, 1037, 4088, 3678, 1012, 1045, 5361, 1998, 2081, 2026, 14816, 14406, 1999, 1037, 3043, 1997, 1037, 3232, 2847, 1012, 2045, 2024, 2025, 1037, 2843, 1997, 10118, 1998, 13300, 2015, 1010, 2021, 1045, 2580, 1037, 3998, 3861, 14816, 14406, 1999, 1037, 2210, 2058, 2019, 3178, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
70012,i have a new computer with windows 8 and this doesn't work on it.  .is there  one that works with windows 8,"[101, 1045, 2031, 1037, 2047, 3274, 2007, 3645, 1022, 1998, 2023, 2987, 1005, 1056, 2147, 2006, 2009, 1012, 1012, 2003, 2045, 2028, 2008, 2573, 2007, 3645, 1022, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28141,"purchase was made, not due to immediate need, but &#34;just in case&#34; it was needed  at some time in future... good to have it on hand if and when needed.","[101, 5309, 2001, 2081, 1010, 2025, 2349, 2000, 6234, 2342, 1010, 2021, 1004, 1001, 4090, 1025, 2074, 1999, 2553, 1004, 1001, 4090, 1025, 2009, 2001, 2734, 2012, 2070, 2051, 1999, 2925, 1012, 1012, 1012, 2204, 2000, 2031, 2009, 2006, 2192, 2065, 1998, 2043, 2734, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
125322,i was shocked to find that my purchased software stopped working after 30 days. they force you to register by calling in. <br />if you don't you can't use the program. if you are offended by forced registration - don't purchase this software.,"[101, 1045, 2001, 7135, 2000, 2424, 2008, 2026, 4156, 4007, 3030, 2551, 2044, 2382, 2420, 1012, 2027, 2486, 2017, 2000, 4236, 2011, 4214, 1999, 1012, 1026, 7987, 1013, 1028, 2065, 2017, 2123, 1005, 1056, 2017, 2064, 1005, 1056, 2224, 1996, 2565, 1012, 2065, 2017, 2024, 15807, 2011, 3140, 8819, 1011, 2123, 1005, 1056, 5309, 2023, 4007, 1012, 102, 0, 0, 0, 0, 0, 0]"
64722,bought the product for my wife.  she did not like it.  i thought it worked well for me on a test run.  i do not really need this type of product but it worked as advertised.,"[101, 4149, 1996, 4031, 2005, 2026, 2564, 1012, 2016, 2106, 2025, 2066, 2009, 1012, 1045, 2245, 2009, 2499, 2092, 2005, 2033, 2006, 1037, 3231, 2448, 1012, 1045, 2079, 2025, 2428, 2342, 2023, 2828, 1997, 4031, 2021, 2009, 2499, 2004, 17099, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
60191,"great program for youth. grades 6+ to lower high school. we are enjoying the cartoons, audio, and lessons. students need to keep their own written notebook of words and phrases as they go through it.","[101, 2307, 2565, 2005, 3360, 1012, 7022, 1020, 1009, 2000, 2896, 2152, 2082, 1012, 2057, 2024, 9107, 1996, 13941, 1010, 5746, 1010, 1998, 8220, 1012, 2493, 2342, 2000, 2562, 2037, 2219, 2517, 14960, 1997, 2616, 1998, 15672, 2004, 2027, 2175, 2083, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3306,good security and lots of features,"[101, 2204, 3036, 1998, 7167, 1997, 2838, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
124003,"i can't believe how bad this program is.  it is slow, the documentation is useless, it does not function as their documentation and screen prompts say it does. i tried for 4 hours to create a dvd and finally gave up and returned it.","[101, 1045, 2064, 1005, 1056, 2903, 2129, 2919, 2023, 2565, 2003, 1012, 2009, 2003, 4030, 1010, 1996, 12653, 2003, 11809, 1010, 2009, 2515, 2025, 3853, 2004, 2037, 12653, 1998, 3898, 25732, 2015, 2360, 2009, 2515, 1012, 1045, 2699, 2005, 1018, 2847, 2000, 3443, 1037, 4966, 1998, 2633, 2435, 2039, 1998, 2513, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61236,this program is good except for one thing. it is the windows 98 version. it will not work on nt - 8. there is a newer version with the patches already integrated. that might work.,"[101, 2023, 2565, 2003, 2204, 3272, 2005, 2028, 2518, 1012, 2009, 2003, 1996, 3645, 5818, 2544, 1012, 2009, 2097, 2025, 2147, 2006, 23961, 1011, 1022, 1012, 2045, 2003, 1037, 10947, 2544, 2007, 1996, 13864, 2525, 6377, 1012, 2008, 2453, 2147, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104215,i did not know from reading the box label that this is a web-based product.  if you don't have internet access forget it.  other than that it is a good step-by-step course.  i would have preferred that it was a local drive (c) product.,"[101, 1045, 2106, 2025, 2113, 2013, 3752, 1996, 3482, 3830, 2008, 2023, 2003, 1037, 4773, 1011, 2241, 4031, 1012, 2065, 2017, 2123, 1005, 1056, 2031, 4274, 3229, 5293, 2009, 1012, 2060, 2084, 2008, 2009, 2003, 1037, 2204, 3357, 1011, 2011, 1011, 3357, 2607, 1012, 1045, 2052, 2031, 6871, 2008, 2009, 2001, 1037, 2334, 3298, 1006, 1039, 1007, 4031, 1012, 102, 0, 0, 0, 0]"
14965,great product that provides step-by-step instructions.,"[101, 2307, 4031, 2008, 3640, 3357, 1011, 2011, 1011, 3357, 8128, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2421,program doesn't even recognize it self!!!!,"[101, 2565, 2987, 1005, 1056, 2130, 6807, 2009, 2969, 999, 999, 999, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
39521,perfect to start your business keep your books inventory and customer log well organize. also perfect for payroll and expenses,"[101, 3819, 2000, 2707, 2115, 2449, 2562, 2115, 2808, 12612, 1998, 8013, 8833, 2092, 10939, 1012, 2036, 3819, 2005, 26854, 1998, 11727, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
124572,this program is horrible! don't waste your money ... it would take to long to detail all the problems with it. this is one software that i wish was returnable ... the box and description are worth much more than the contents.,"[101, 2023, 2565, 2003, 9202, 999, 2123, 1005, 1056, 5949, 2115, 2769, 1012, 1012, 1012, 2009, 2052, 2202, 2000, 2146, 2000, 6987, 2035, 1996, 3471, 2007, 2009, 1012, 2023, 2003, 2028, 4007, 2008, 1045, 4299, 2001, 2709, 3085, 1012, 1012, 1012, 1996, 3482, 1998, 6412, 2024, 4276, 2172, 2062, 2084, 1996, 8417, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90725,i don't remember ever ordering or receivint this product.<br />so here are my required eleven more words and that should do it.,"[101, 1045, 2123, 1005, 1056, 3342, 2412, 13063, 2030, 28667, 7416, 6371, 2102, 2023, 4031, 1012, 1026, 7987, 1013, 1028, 2061, 2182, 2024, 2026, 3223, 5408, 2062, 2616, 1998, 2008, 2323, 2079, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7454,was having issued.  it kept stating that i'm an illegal alien.  didn't get the help online after waiting for 45 minutes.  i return it and spend the extra money on turbo tax.  will never buy it again.,"[101, 2001, 2383, 3843, 1012, 2009, 2921, 5517, 2008, 1045, 1005, 1049, 2019, 6206, 7344, 1012, 2134, 1005, 1056, 2131, 1996, 2393, 3784, 2044, 3403, 2005, 3429, 2781, 1012, 1045, 2709, 2009, 1998, 5247, 1996, 4469, 2769, 2006, 15386, 4171, 1012, 2097, 2196, 4965, 2009, 2153, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17446,"this software should not be offered for purchase any longer.  nolo no longer supports this version, and the living trust software as part of the purchase is no longer valid.  purchasing this version would be a complete waste of your money.","[101, 2023, 4007, 2323, 2025, 2022, 3253, 2005, 5309, 2151, 2936, 1012, 2053, 4135, 2053, 2936, 6753, 2023, 2544, 1010, 1998, 1996, 2542, 3404, 4007, 2004, 2112, 1997, 1996, 5309, 2003, 2053, 2936, 9398, 1012, 13131, 2023, 2544, 2052, 2022, 1037, 3143, 5949, 1997, 2115, 2769, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90185,my son is 10 and enjoys building his own games.  it is a little more challenging than the games he puts together from the internet but that is a good things as it stretches his mind.  i am happy with the purchase.,"[101, 2026, 2365, 2003, 2184, 1998, 15646, 2311, 2010, 2219, 2399, 1012, 2009, 2003, 1037, 2210, 2062, 10368, 2084, 1996, 2399, 2002, 8509, 2362, 2013, 1996, 4274, 2021, 2008, 2003, 1037, 2204, 2477, 2004, 2009, 14082, 2010, 2568, 1012, 1045, 2572, 3407, 2007, 1996, 5309, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
53106,"poser pro 2014 very clear ,step by step & good training video.<br /><br />thank you i love it<br /><br />i recommend to all","[101, 13382, 2099, 4013, 2297, 2200, 3154, 1010, 3357, 2011, 3357, 1004, 2204, 2731, 2678, 1012, 1026, 7987, 1013, 1028, 1026, 7987, 1013, 1028, 4067, 2017, 1045, 2293, 2009, 1026, 7987, 1013, 1028, 1026, 7987, 1013, 1028, 1045, 16755, 2000, 2035, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
